author_id,territory_level,territory_name,text
C0147,neighborhood,Leblon,"O Leblon precisa repensar a coleta de lixo na alta temporada, o volume triplica. As lixeiras transbordam e atraem gaivotas e ratos. Reforço sazonal da limpeza seria a solução óbvia."
C0148,neighborhood,Parque da Cidade,"O Parque da Cidade é ótimo para piquenique, mas faltam banheiros limpos e bebedouros. As famílias acabam indo embora cedo. Estrutura básica faria as pessoas aproveitarem o dia inteiro."
C0149,neighborhood,Rocinha,"A juventude da Rocinha quer estudar, mas faltam vagas em cursinhos e bolsas. O sonho da faculdade parece distante. Investir em educação é o melhor caminho para mudar o futuro daqui."
C0150,neighborhood,Ipanema,"As ruas de Ipanema têm fiação elétrica exposta e perigosa em vários pontos. Já vi faísca em dia de chuva. A infraestrutura básica precisa de atenção antes que aconteça uma tragédia."
C0151,neighborhood,Vidigal,"O Vidigal sofre com a falta de água nas partes mais altas, sobretudo no verão. A gente economiza cada gota. Acesso à água deveria ser garantido igualmente para todos os moradores."
C0152,neighborhood,São Conrado,"A desigualdade educacional em São Conrado é gritante: as crianças ricas têm tudo, as pobres quase nada. Estudam em condições muito diferentes. Educação igualitária deveria ser o foco da cidade."
C0153,neighborhood,Gávea,"A Gávea tem o Jóquei Clube, um patrimônio histórico lindo mas pouco aberto ao público. Poderia receber eventos culturais para a comunidade. Espaços históricos vivos enriquecem a vida do bairro."
C0154,neighborhood,Leblon,"O posto de saúde do Leblon precisa de mais profissionais, a demanda só cresce. Esperei semanas por uma consulta simples. Saúde pública de qualidade exige investimento contínuo, não promessas."
C0155,neighborhood,Parque da Cidade,"O Parque da Cidade poderia abrigar uma biblioteca ao ar livre com troca de livros. Incentivar a leitura num espaço verde seria mágico. Cultura e natureza juntas formam cidadãos melhores."
C0156,neighborhood,Rocinha,"A Rocinha tem empreendedoras incríveis no ramo de alimentação e moda. Mas falta crédito e apoio para crescerem. Microcrédito para mulheres da favela transformaria muitas famílias de uma vez."
C0157,neighborhood,Ipanema,"A praia de Ipanema é símbolo do Rio, mas a poluição das galerias pluviais a suja após a chuva. A água fica imprópria para banho. Despoluir a orla é proteger nosso maior patrimônio."
C0158,neighborhood,Vidigal,"O Vidigal precisa de mais escadarias seguras e corrimãos, muitos idosos caem. As subidas são íngremes e perigosas. Acessibilidade no morro é uma questão de dignidade e segurança."
C0159,neighborhood,São Conrado,"O voo livre em São Conrado é um esporte único que poucos lugares no mundo têm. Deveria ser mais valorizado como atração turística. Bem estruturado, geraria muito emprego para a região."
C0160,neighborhood,Gávea,"A segurança na Gávea piora à noite perto da Praça Santos Dumont. Os bares atraem movimento, mas também furtos. Mais policiamento de proximidade traria tranquilidade para moradores e comerciantes."
C0161,neighborhood,Leblon,"O Leblon tem muitos cachorros e poucos espaços apropriados para eles. As praças ficam sujas e há conflitos com pedestres. Um parque canino organizado resolveria isso e uniria os tutores."
C0162,neighborhood,Parque da Cidade,"O Parque da Cidade está com a sinalização de trânsito apagada na entrada, é perigoso. Já quase houve atropelamento ali. Pintura e placas custam pouco e salvam vidas todos os dias."
C0163,neighborhood,Rocinha,"A Rocinha tem uma das vistas mais bonitas para o mar, mas o morador não desfruta disso. Falta um espaço de lazer no alto. Áreas de convivência melhorariam a qualidade de vida aqui."
C0164,neighborhood,Ipanema,"A mobilidade de bicicleta em Ipanema é boa, mas as bikes compartilhadas vivem quebradas. Quando preciso, nunca tem disponível. Manutenção do sistema é essencial para incentivar o uso da bike."
C0165,neighborhood,Vidigal,"As mulheres do Vidigal precisam de mais espaços de acolhimento e apoio contra a violência. Muitas sofrem caladas. Um centro de referência da mulher no morro salvaria vidas de verdade."
C0166,neighborhood,São Conrado,"O comércio de São Conrado é pequeno e sofre com a concorrência do shopping. Os lojistas locais estão à míngua. Incentivos ao comércio de bairro manteriam a economia girando entre nós."
C0167,neighborhood,Gávea,"A Gávea tem o Planetário, um espaço educativo único na cidade. Mas as visitas escolares diminuíram por falta de transporte. Parcerias com escolas públicas democratizariam esse conhecimento incrível."
C0168,neighborhood,Leblon,"O Leblon tem um dos metros quadrados mais caros do país e isso expulsa os antigos moradores. A cidade fica só para os ricos. Habitação acessível deveria existir em todos os bairros."
C0169,neighborhood,Parque da Cidade,"O Parque da Cidade poderia abrigar um centro de educação ambiental permanente. Crianças aprenderiam sobre a Mata Atlântica de perto. Esse contato cria adultos que respeitam a natureza."
C0170,neighborhood,Rocinha,"A Rocinha precisa de mais postos de saúde da família para o atendimento preventivo. A gente só procura médico quando já está grave. Saúde preventiva pouparia sofrimento e recursos públicos."
C0171,neighborhood,Ipanema,"O barulho do trânsito em Ipanema aumentou muito com as motos de entrega. A poluição sonora afeta a saúde de quem mora. Precisamos de fiscalização e ruas mais humanas para as pessoas."
C0172,neighborhood,Vidigal,"O Vidigal tem projetos de surfe social que tiram crianças do risco. São iniciativas lindas, mas vivem sem verba. O poder público deveria apoiar quem já faz a diferença na comunidade."
C0173,neighborhood,São Conrado,"A iluminação pública em São Conrado falha bastante nas ruas internas. À noite fica tudo escuro e inseguro. Trocar lâmpadas e instalar LED melhoraria a segurança sem grande custo."
C0174,neighborhood,Gávea,"A Gávea perde o verde aos poucos com novas construções derrubando árvores. O bairro era arborizado e fresco. Preservar a vegetação urbana é cuidar do clima e da nossa qualidade de vida."
C0175,neighborhood,Leblon,"O Leblon tem boas escolas, mas a única pública vive com falta de professores. Os alunos perdem aulas inteiras. Educação pública precisa de concurso e valorização do professor com urgência."
C0176,neighborhood,Parque da Cidade,"O Parque da Cidade poderia receber feiras de adoção de animais aos sábados. Tem espaço e movimento de famílias. Seria uma forma linda de unir lazer com uma causa importante."
C0177,neighborhood,Rocinha,"A Rocinha tem associações de moradores que lutam muito, mas são pouco ouvidas. A prefeitura decide tudo sem consultá-las. Participação cidadã de verdade respeitaria quem conhece o território."
C0178,neighborhood,Ipanema,"As enchentes em Ipanema na chuva forte alagam ruas inteiras e param o trânsito. A drenagem não dá conta. Obras de infraestrutura urbana precisam acompanhar o crescimento da cidade."
C0179,neighborhood,Vidigal,"O Vidigal precisa de uma quadra poliesportiva coberta para a juventude. Hoje os jovens jogam na rua. Esporte é educação, saúde e prevenção da violência, tudo de uma vez só."
C0180,neighborhood,São Conrado,"A praia de São Conrado é linda, mas a falta de salva-vidas em alguns trechos é perigosa. Já vi banhista em apuros sem socorro. Segurança aquática deveria ser garantida em toda a orla."
C0181,neighborhood,Gávea,"A Gávea tem comércio cultural, livrarias e cafés, que dão alma ao bairro. Mas o aluguel alto está fechando esses espaços. Apoiar a economia criativa preserva a identidade do lugar."
C0182,neighborhood,Leblon,"O Leblon tem boa coleta, mas faltam ecopontos para descarte de eletrônicos e óleo. A gente não sabe onde jogar essas coisas. Estrutura de descarte correto evitaria poluição do meio ambiente."
C0183,neighborhood,Parque da Cidade,"O Parque da Cidade poderia ter atividades culturais nos fins de semana, como contação de histórias. As crianças adorariam. Cultura ao ar livre é acessível e transforma a relação com o espaço público."
C0184,neighborhood,Rocinha,"O acesso ao ensino superior é raro para a juventude da Rocinha, falta orientação e bolsa. Muitos nem sabem que podem entrar na universidade. Informação e apoio abririam portas enormes."
C0185,neighborhood,Ipanema,"A poluição visual em Ipanema com placas e fios é um problema estético e de segurança. O bairro merece um cuidado maior. Ordenar a paisagem urbana valoriza o comércio e o turismo."
C0186,neighborhood,Vidigal,"O Vidigal precisa de coleta de lixo regular nas partes altas, hoje é abandonado. O lixo se acumula e desce com a chuva. Saneamento e limpeza são direitos, não cortesia do poder público."
C0187,neighborhood,São Conrado,"A desigualdade em São Conrado se vê na saúde: uns têm os melhores hospitais, outros nada. Quem é pobre depende de posto lotado. Saúde igualitária deveria ser inegociável numa cidade justa."
C0188,neighborhood,Gávea,"A Gávea tem trânsito pesado, mas o transporte público para o bairro é escasso. Quase tudo depende de carro. Mais linhas de ônibus reduziriam congestionamento e a poluição do ar."
C0189,neighborhood,Leblon,"O Leblon tem ótima qualidade de vida, reconheço, mas falta participação cidadã nas decisões. As obras chegam sem consulta aos moradores. Queria conselhos de bairro que realmente fossem ouvidos."
C0190,neighborhood,Parque da Cidade,"O Parque da Cidade tem potencial para virar um polo de ecoturismo na Zona Sul. Falta investimento e divulgação. Bem cuidado, geraria emprego e aproximaria as pessoas da natureza preservada."
C0191,neighborhood,Rocinha,"A Rocinha tem cozinheiras talentosas que poderiam transformar a gastronomia local em renda. Falta apoio para abrir negócios. Turismo gastronômico na favela mudaria a economia de muitas famílias."
C0192,neighborhood,Ipanema,"As ondas de calor em Ipanema estão mais frequentes e as ruas sem árvores viram fornos. Falta arborização urbana de verdade. Plantar árvores é a forma mais barata de enfrentar o clima extremo."
C0193,neighborhood,Vidigal,"O Vidigal precisa de espaços de cultura para os idosos, hoje eles ficam isolados em casa. Um centro de convivência faria bem. Envelhecer com dignidade também é uma questão de política pública."
C0194,neighborhood,São Conrado,"A mobilidade em São Conrado melhoraria muito com uma estação de metrô. Hoje é refém do ônibus e do carro. Transporte de massa de qualidade é o que falta nesta parte da cidade."
C0195,neighborhood,Gávea,"A Gávea tem a Pedra da Gávea como patrimônio natural deslumbrante. As trilhas para o topo precisam de mais segurança e guias credenciados. Ecoturismo organizado protegeria a montanha e geraria renda."
C0196,neighborhood,Leblon,"O Leblon precisa de mais creches públicas, as mães da região não têm onde deixar os filhos. As particulares são caríssimas. Educação infantil pública deveria existir em todos os bairros."
C0197,neighborhood,Parque da Cidade,"O Parque da Cidade poderia ter wi-fi público e bancos para estudantes. Seria um espaço de estudo ao ar livre. Democratizar o acesso à internet também é uma forma de inclusão social."
C0198,neighborhood,Rocinha,"A Rocinha tem uma rede de solidariedade impressionante entre vizinhos. Mas a violência policial assusta e divide. Queria políticas de segurança que tratassem o morador como cidadão, não suspeito."
C0199,neighborhood,Ipanema,"O turismo em Ipanema é forte, mas falta informação acessível para o visitante. Não há postos de orientação na orla. Estruturar o turismo geraria renda e melhoraria a imagem do bairro."
C0200,neighborhood,Vidigal,"O Vidigal precisa de saneamento e o esgoto está contaminando o lençol freático. A água que sobe é suja. Sem infraestrutura básica, a saúde da comunidade fica sempre comprometida."
C0201,neighborhood,São Conrado,"O comércio local de São Conrado fecha cedo por falta de movimento à noite. A insegurança espanta os clientes. Iluminação e policiamento trariam vida de volta às ruas comerciais do bairro."
C0202,neighborhood,Gávea,"A Gávea tem ótima localização, mas falta ciclovia ligando o bairro à Lagoa. Andar de bike aqui é arriscado entre os carros. Mobilidade ativa precisa de infraestrutura segura para todos."
C0203,neighborhood,Leblon,"O Leblon poderia ter mais hortas comunitárias em terrenos ociosos. Plantar junto une vizinhos e produz alimento fresco. Sustentabilidade urbana começa com pequenas iniciativas como essa no bairro."
